어장명,정점,정점2,위도,경도,어장종류,년도,월,일,기상,수심(m),수온(저),수온(차이),염분(저),Ph(저),DO(저),COD(저),NH4-N(저),NO3-N(저),NO2-N(저),DIN(저),TN(저),DIP(저),TP(저),SIO2-SI(저),CHL-A(저),SS(저),투명도
가로림만,4,1,36.855,126.31,바지락,2019,6,12,맑음,15,16.58,0.53,31.58,8.05,9.06,1.59,0.025,0.061,0.004,0.089,0.318,0.013,0.037,0.082,2.8,10.4,2.2
가로림만,4,1,36.855,126.31,바지락,2019,4,8,맑음,12,8.99,0.03,31.82,8.05,10.29,1.21,0.008,0.065,0.002,0.075,0.269,0.012,0.032,0.229,2.25,10.6,1.2
가로림만,4,1,36.855,126.31,바지락,2019,2,14,맑음,15,2.89,0.04,31.77,8.13,11.05,0.9,0.014,0.138,0.002,0.154,0.307,0.02,0.038,0.309,2.85,12.8,2
가로림만,4,1,36.855,126.31,바지락,2016,4,7,맑음,10,10.55,0.11,32.17,8.15,10.7,2.15,0.009,0.011,0.002,0.022,0.222,0.006,0.029,0.109,4.37,24.8,1
가로림만,4,1,36.855,126.31,바지락,2016,2,21,맑음,16,4.05,0.02,31.99,8.02,11.71,1.6,0.012,0.134,0.003,0.149,0.298,0.02,0.033,0.45,0.93,36.4,0.9
가막만,1,21,34.6841666666667,127.789166666667,패류,2009,9,8,-,21,24.33,0.29,30.89,7.99,6.08,0.93,0.021,0.036,0.004,0.061,0.862,0.004,0.028,0.223,1.77,23.2,0.6
가막만,1,21,34.6841666666667,127.789166666667,패류,2009,8,5,-,22,23.15,0.17,30.62,8.11,7.05,0.74,0.025,0.065,0.008,0.098,0.747,0.01,0.027,0.355,4.31,14.4,2
가막만,1,21,34.6841666666667,127.789166666667,패류,2009,7,8,-,22,19.89,0.74,32.21,8.17,7.21,0.69,0.007,0.034,0.14,0.181,0.923,0.001,0.014,0.226,4.42,14.4,2.3
가막만,1,21,34.6841666666667,127.789166666667,패류,2009,5,13,-,17.6,15.16,0.69,33.14,8.03,7.86,0.74,0.006,0.015,0.072,0.093,0.708,0.018,0.028,0.309,1.43,31,2
가막만,1,21,34.6841666666667,127.789166666667,패류,2009,2,11,-,24,10.01,0.09,33.15,8.2,6.62,0.67,0.006,0.026,0.038,0.07,0.705,0.007,0.025,0.263,2.32,32.4,1
가막만,6,22,34.6886111111111,127.741111111111,패류,2012,12,12,-,2.2,5.73,1.69,32.36,8.29,9.6,2.77,0.013,0.005,0.001,0.019,0.067,0.009,0.026,0.046,4.73,9.2,2.2
가막만,6,22,34.6886111111111,127.741111111111,패류,2012,10,17,-,5.4,20.11,0.01,30.48,8.19,8.66,1.29,0.018,0.003,0.001,0.022,0.162,0.002,0.032,0.224,5.22,11.6,0.8
가막만,6,22,34.6886111111111,127.741111111111,패류,2012,8,3,-,4,27.11,0.02,31.58,8.05,5.99,0.74,0.001,0.002,0.005,0.007,0.164,0.003,0.048,0.644,4.56,14.2,0.9
가막만,6,22,34.6886111111111,127.741111111111,패류,2012,4,8,-,3,10.84,0.33,33.85,8.2,9.22,0.55,0.004,0.007,0.001,0.012,0.062,0,0.03,0.18,1.98,19,1.1
가막만,6,22,34.6886111111111,127.741111111111,패류,2011,12,8,-,3.1,11.48,0,32.08,8.17,8.97,0.52,0.011,0.106,0.024,0.14,0.234,0.019,0.035,0.777,4.26,9.2,1.9
가막만,6,22,34.6886111111111,127.741111111111,패류,2011,10,9,-,2.8,20.09,1.31,31.97,8.14,7.67,0.84,0.005,0.002,0.002,0.009,0.17,0.007,0.041,0.276,5.49,18,2.5
가막만,6,22,34.6886111111111,127.741111111111,패류,2011,8,6,-,4.2,24.56,0.84,30.8,8.02,5.12,0.96,0.005,0.003,0,0.009,0.269,0.003,0.034,0.581,4.54,10.6,1.5
가막만,6,22,34.6886111111111,127.741111111111,패류,2011,6,7,-,3.3,19.83,2.09,33.43,8.14,6.4,1.03,0.008,0.006,0.001,0.016,0.133,0.005,0.029,0.246,1.74,10.16,2.6
가막만,6,22,34.6886111111111,127.741111111111,패류,2011,4,7,-,5.8,11.47,0.01,34.04,8.3,8.7,0.9,0.002,0.005,0.001,0.007,0.081,0.004,0.02,0.062,2.34,17.2,0.9
가막만,6,22,34.6886111111111,127.741111111111,패류,2010,12,4,-,4.7,9.61,0.01,32.59,8.12,9.09,0.39,0.003,0.023,0.002,1.941,0.139,0.006,0.025,0.199,4.26,15.2,1
가막만,6,22,34.6886111111111,127.741111111111,패류,2010,10,7,-,4.8,20.9,0.18,30.15,8.11,5.48,1.67,0.02,0.033,0.008,4.317,0.204,0.008,0.038,0.85,2.65,14.6,1.2
가막만,6,22,34.6886111111111,127.741111111111,패류,2010,6,17,-,3,22.22,2.63,32.87,8.15,7.12,0.85,0.008,0.132,0.001,0.141,0.301,0.003,0.042,0.459,8.4,11.6,0.8
가막만,6,22,34.6886111111111,127.741111111111,패류,2010,4,21,-,3.5,12.87,0.08,32.99,8.05,9.63,0.81,0.005,0.007,0.006,1.277,0.298,0.002,0.061,0.051,4.16,58,0.1
가막만,6,22,34.6886111111111,127.741111111111,패류,2010,2,10,-,2.5,5.03,0.56,32.87,8.11,5.68,0.4,0.002,0.012,0.002,1.084,0.125,0.005,0.019,0.135,4.16,6.8,2.4
가막만,5,29,34.7141666666667,127.738611111111,패류,2012,12,12,-,6.4,7.49,0.47,32.28,8.18,8.56,0.47,0.024,0.085,0.007,0.116,0.177,0.016,0.032,0.227,1.57,6.8,3.5
가막만,5,29,34.7141666666667,127.738611111111,패류,2012,10,17,-,13.3,20.6,0.14,30.55,8.07,6.88,1.37,0.022,0.006,0.003,0.031,0.204,0.003,0.042,0.43,3.44,16.8,0.8
가막만,5,29,34.7141666666667,127.738611111111,패류,2012,8,3,-,5.7,26.32,0.71,31.45,7.92,3.93,0.51,0.059,0.025,0.014,0.098,0.193,0.013,0.039,0.58,1,13.2,1.3
가막만,5,29,34.7141666666667,127.738611111111,패류,2012,6,14,-,7.1,21.64,0.4,33.16,8.06,6.3,0.86,0.025,0.014,0.003,0.041,0.144,0.012,0.029,0.351,3.5,16.8,2.1
가막만,5,29,34.7141666666667,127.738611111111,패류,2012,4,8,-,6.5,10.75,0.25,33.48,8.21,9.43,0.54,0.017,0.021,0.002,0.04,0.102,0.004,0.032,0.144,1.73,18.8,6.5
가막만,5,29,34.7141666666667,127.738611111111,패류,2012,2,17,-,8.8,5.08,0.14,33.43,7.9,12.17,0.45,0.006,0.006,0.001,0.014,0.094,0.001,0.013,0.057,2.55,7.6,4.5
가막만,5,29,34.7141666666667,127.738611111111,패류,2011,12,8,-,6.8,12.39,0.2,31.97,8.1,7.84,1.11,0.034,0.144,0.029,0.207,0.254,0.026,0.037,0.789,0.98,6,3.1
가막만,5,29,34.7141666666667,127.738611111111,패류,2011,10,9,-,6.3,21.05,0.54,31.66,8.05,6.27,0.47,0.053,0.049,0.01,0.111,0.193,0.022,0.033,0.577,1.12,6.4,3.1
가막만,5,29,34.7141666666667,127.738611111111,패류,2011,8,6,-,5,25.36,0.82,30.11,7.98,4.87,1.13,0.037,0.051,0.008,0.096,0.334,0.008,0.037,0.717,3.28,13.6,1.6
가막만,5,29,34.7141666666667,127.738611111111,패류,2011,6,7,-,7.2,19.42,0.11,33.11,8.21,6.74,0.81,0.011,0.012,0.003,0.027,0.168,0.004,0.027,0.177,0.69,10,2.7
가막만,5,29,34.7141666666667,127.738611111111,패류,2011,4,7,-,6.5,11.67,0.37,33.84,8.32,8.26,0.2,0.014,0.007,0.002,0.023,0.102,0.007,0.016,0.098,1.37,9.8,1.5
가막만,5,29,34.7141666666667,127.738611111111,패류,2011,2,11,-,7.3,4.84,0.23,33.45,8.11,10.97,0.56,0.022,0.002,0.001,0.025,0.124,0.009,0.015,0.044,2.48,5.2,4.4
가막만,5,29,34.7141666666667,127.738611111111,패류,2010,12,4,-,8.7,11.88,0.07,32.36,8.01,8.41,0.28,0.003,0.087,0.011,7.252,0.194,0.018,0.026,0.331,1.59,10.4,2.2
가막만,5,29,34.7141666666667,127.738611111111,패류,2010,10,7,-,11.7,21.41,0.01,30.3,8.05,4.57,1.29,0.026,0.086,0.021,9.465,0.268,0.018,0.036,1.12,0.81,8.4,1.6
가막만,5,29,34.7141666666667,127.738611111111,패류,2010,8,4,-,9.8,22.93,2.07,31.65,7.88,3,0.98,0.028,0.03,0.006,4.59,0.15,0.005,0.019,0.461,4.99,5,2
가막만,5,29,34.7141666666667,127.738611111111,패류,2010,4,21,-,8,12.41,0.07,32.83,8.01,9.18,0.4,0.006,0.026,0.006,2.717,0.13,0.005,0.024,0.127,2.15,14,2.2
가막만,5,29,34.7141666666667,127.738611111111,패류,2010,2,10,-,11.1,5.61,0.42,32.65,8.07,5.35,0.4,0.003,0.025,0.003,2.24,0.154,0.008,0.019,0.115,2.15,5.4,4
가막만,19,9,34.6016666666667,127.735833333333,어류,2012,12,12,-,7.1,9.5,0.28,32.87,8.12,7.97,0.42,0.028,0.102,0.007,0.138,0.173,0.019,0.036,0.282,1.49,11.6,1.1
가막만,19,9,34.6016666666667,127.735833333333,어류,2012,10,17,-,10.76,20.16,0.01,31.16,8.23,7.99,1.03,0.021,0.009,0.003,0.033,0.12,0.005,0.03,0.26,3.25,17.4,1.1
가막만,19,9,34.6016666666667,127.735833333333,어류,2012,8,8,-,9.3,25.65,0.12,32.89,8.08,6.12,0.92,0.016,0.014,0.005,0.035,0.065,0.005,0.026,0.274,1.37,10.8,2
가막만,19,9,34.6016666666667,127.735833333333,어류,2012,6,14,-,4.5,20.19,0.24,33.43,8.09,6.48,0.43,0.041,0.017,0.007,0.064,0.126,0.009,0.024,0.295,1.36,9,1.8
가막만,19,9,34.6016666666667,127.735833333333,어류,2012,4,8,-,4.6,11,0.11,34.11,8.21,8.3,0.46,0.026,0.026,0.002,0.054,0.067,0.006,0.033,0.225,1.19,36.8,0.8
가막만,19,9,34.6016666666667,127.735833333333,어류,2012,2,17,-,4.1,6.51,0.02,33.88,7.89,10.09,0.31,0.005,0.002,0.001,0.007,0.108,0.002,0.018,0.163,2.69,9.4,2.5
가막만,19,9,34.6016666666667,127.735833333333,어류,2011,12,8,-,3.3,13.4,0.02,32.86,8.07,7.37,0.51,0.011,0.108,0.037,0.156,0.223,0.023,0.039,0.682,0.63,11,1.9
가막만,19,9,34.6016666666667,127.735833333333,어류,2011,10,9,-,2.8,21.13,0.09,32.39,8.08,6.19,1.54,0.039,0.035,0.009,0.083,0.143,0.013,0.031,0.427,0.71,17.2,2.4
가막만,19,9,34.6016666666667,127.735833333333,어류,2011,8,5,-,4.2,23.65,0.56,31.1,8.16,6.77,0.86,0.017,0.016,0.004,0.037,0.222,0.006,0.022,0.409,2.12,11.8,3.1
가막만,19,9,34.6016666666667,127.735833333333,어류,2011,6,8,-,3.6,17.4,0.13,33.55,8.22,6.87,0.58,0.03,0.055,0.006,0.09,0.124,0.008,0.022,0.305,1.02,9.96,1.9
가막만,19,9,34.6016666666667,127.735833333333,어류,2011,4,7,-,6.6,10.94,0.05,34.28,8.35,8.32,0.53,0.01,0.023,0.002,0.035,0.092,0.011,0.026,0.154,1.3,18.6,0.8
가막만,19,9,34.6016666666667,127.735833333333,어류,2011,2,10,-,6.9,6.33,0.03,33.95,8.07,10.01,0.25,0.015,0.014,0.002,0.031,0.082,0.015,0.016,0.097,1,7,2
가막만,19,9,34.6016666666667,127.735833333333,어류,2010,12,4,-,5,12.71,0.28,33.14,7.99,7.31,0.44,0,0.119,0.01,9.204,0.217,0.021,0.052,0.5,0.8,27.6,1.1
가막만,19,9,34.6016666666667,127.735833333333,어류,2010,10,7,-,4.5,20.88,0.04,31.11,8.2,5.36,1,0.017,0.051,0.008,5.349,0.175,0.006,0.04,0.724,1.82,16.6,1
가막만,19,9,34.6016666666667,127.735833333333,어류,2010,6,17,-,6.1,19.79,0.35,33.35,8.14,6.45,1.07,0.01,0.135,0.001,0.146,0.331,0.004,0.039,0.548,10.77,19.2,0.9
가막만,19,9,34.6016666666667,127.735833333333,어류,2010,4,21,-,6,12.17,0.07,33.51,7.97,9.18,0.6,0.008,0.009,0.006,1.635,0.121,0.003,0.029,0.002,19.03,16.4,2
가막만,19,9,34.6016666666667,127.735833333333,어류,2010,2,10,-,14,7.25,0.17,33.15,8.03,5.24,0.38,0,0.064,0.003,4.545,0.135,0.011,0.015,0.299,1.72,51,2.5
가막만,6,9,34.5905555555556,127.724166666667,어류,2009,9,15,-,26,22.23,0.23,31.07,7.85,6.51,0.61,0.024,0.056,0.016,0.097,0.682,0.002,0.031,0.283,1.3,24.8,2.5
가막만,6,9,34.5905555555556,127.724166666667,어류,2009,8,5,-,27,21.25,0.02,31.08,7.98,7.84,0.64,0.028,0.052,0.004,0.084,0.725,0.008,0.034,0.245,4.27,12.4,2
가막만,6,9,34.5905555555556,127.724166666667,어류,2009,7,1,-,28,18.42,1.89,32.19,8.13,5.34,0.87,0.02,0.035,0.027,0.082,0.593,0.003,0.019,0.298,1.07,21.6,3
가막만,6,9,34.5905555555556,127.724166666667,어류,2009,5,13,-,29,15.89,0.13,33.02,8.01,7.98,0.74,0.006,0.021,0.031,0.058,0.675,0.015,0.031,0.28,1.49,153,1.5
가막만,2,31,34.7144444444444,127.715555555556,패류,2022,12,3,"흐림, 구름",8,12.08,0.42,32.96,8.05,8.3,0.93,0.066,0.05,0.006,0.122,0.27,0.026,0.04,0.401,1.11,8,1.5
가막만,2,31,34.7144444444444,127.715555555556,패류,2022,10,11,"맑음, 구름",5,20.43,0.21,31.62,8.01,6.99,1.78,0.105,0.051,0.01,0.165,0.32,0.032,0.043,0.559,1.63,21.6,1.5
가막만,2,31,34.7144444444444,127.715555555556,패류,2022,6,13,흐림,6,21.43,0.06,33.13,8,6.59,2.08,0.018,0.015,0.002,0.035,0.204,0.014,0.03,0.354,3.62,12,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2022,2,7,구름많음,6,5.3,0.1,33.52,8.16,10.33,2.38,0.007,0,0.003,0.011,0.179,0.005,0.022,0.037,0.59,11.2,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2021,12,2,맑음,7,12.02,0.21,32.53,8.28,8.78,2.12,0.022,0.019,0.002,0.043,0.294,0.014,0.042,0.199,2.56,10.4,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2021,10,14,맑음,5,23.93,0.22,30.26,7.94,5.83,1.46,0.158,0.048,0.008,0.214,0.299,0.03,0.04,0.805,1.18,6.4,1.1
가막만,2,31,34.7144444444444,127.715555555556,굴,2021,8,9,"맑음, 바람",6,28.73,1.07,31.41,7.96,4.43,2.19,0.101,0.013,0.004,0.119,0.341,0.034,0.063,0.421,7.8,26.4,1.5
가막만,2,31,34.7144444444444,127.715555555556,굴,2021,6,1,맑음,4,20.1,0.03,33.35,7.95,7.15,2.69,0.03,0.03,0.005,0.065,0.205,0.012,0.025,0.581,2.03,7.4,2.8
가막만,2,31,34.7144444444444,127.715555555556,굴,2021,4,19,맑음,6,14.02,0.03,33.19,8.02,8.23,1.41,0.024,0.017,0.003,0.044,0.186,0.008,0.023,0.231,3.13,8.4,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2021,2,6,맑음,6,6.22,0.13,33.2,8.15,10.71,2.73,0.003,0.004,0.001,0.007,0.193,0.002,0.028,0.02,5.58,23.6,1.7
가막만,2,31,34.7144444444444,127.715555555556,굴,2020,12,4,맑음,9,11.62,0.65,32.16,8.1,8.37,1.75,0.066,0.091,0.01,0.166,0.295,0.024,0.044,0.934,1.34,9.6,2.5
가막만,2,31,34.7144444444444,127.715555555556,굴,2020,10,12,구름조금,8,21.61,0.01,30.46,7.95,6.52,1.97,0.102,0.055,0.008,0.165,0.318,0.024,0.046,0.879,2.48,12.8,0.8
가막만,2,31,34.7144444444444,127.715555555556,굴,2020,8,3,흐림,7,22.98,2.06,29.65,8.29,4.28,2.56,0.086,0.047,0.018,0.151,0.312,0.031,0.045,0.05,5.58,12,1.1
가막만,2,31,34.7144444444444,127.715555555556,굴,2020,6,1,맑음,14,19.59,0.35,33.14,7.95,6.21,1.72,0.041,0.023,0.002,0.066,0.232,0.016,0.031,0.601,2.7,12.2,2.5
가막만,2,31,34.7144444444444,127.715555555556,굴,2020,4,13,구름 조금,8,12.66,0.36,33.84,8.19,8.55,2.28,0.02,0.016,0.001,0.037,0.158,0.009,0.03,0.319,1.39,32.2,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2020,2,22,맑음,10,8.7,0.07,33.05,8.04,10.59,1.89,0.018,0.08,0.005,0.103,0.217,0.017,0.026,0.322,4.53,5.6,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2019,12,2,"바람강,맑음",4,14.05,0.01,32.08,7.9,6.08,1.81,0.075,0.081,0.025,0.181,0.269,0.027,0.037,0.526,0.41,15.8,2.2
가막만,2,31,34.7144444444444,127.715555555556,굴,2019,10,14,맑음,5,21.92,0.04,29.52,8,7.39,3.22,0.018,0.028,0.02,0.066,0.24,0.003,0.026,0.11,5.17,12.8,2.2
가막만,2,31,34.7144444444444,127.715555555556,굴,2019,6,3,맑음,4,20.54,0.3,33.01,7.95,6.81,2.14,0.041,0.014,0.003,0.057,0.221,0.009,0.039,0.209,5.02,17.2,1.5
가막만,2,31,34.7144444444444,127.715555555556,굴,2019,4,1,맑음,7,11.56,0.08,33.73,8.21,8.9,1.68,0.024,0.017,0.002,0.043,0.168,0.009,0.031,0.182,2.96,21.2,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2019,2,11,"바람강,맑음",6,6.69,0.17,33.48,8.3,10.75,1.9,0.014,0.007,0.001,0.022,0.173,0.002,0.021,0.028,2.57,14.6,3.2
가막만,2,31,34.7144444444444,127.715555555556,굴,2018,12,12,맑음,5,9.84,0.29,32.99,7.99,8.65,1.66,0.036,0.087,0.013,0.136,0.261,0.018,0.031,0.426,0.99,6,2.1
가막만,2,31,34.7144444444444,127.715555555556,굴,2018,10,16,흐림,8,19.77,0.21,31.2,8,6.08,1.49,0.076,0.077,0.017,0.17,0.39,0.021,0.049,0.474,2.99,23.2,1.9
가막만,2,31,34.7144444444444,127.715555555556,굴,2018,8,18,"구름조금,맑음",5,28.11,0.22,32.47,7.83,3.86,2.1,0.051,0.008,0.001,0.061,0.376,0.03,0.071,0.801,9.42,7.4,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2018,6,10,흐림,4,22.24,0.01,33.26,7.81,6.69,1.42,0.108,0.006,0.001,0.115,0.221,0.012,0.037,0.373,5.95,24,1.6
가막만,2,31,34.7144444444444,127.715555555556,굴,2018,4,10,구름많음,4,12.32,0.02,33.2,8.13,7.61,1.27,0.011,0.027,0.003,0.041,0.187,0.011,0.021,0.389,1.44,9.2,2
가막만,2,31,34.7144444444444,127.715555555556,굴,2018,2,7,구름조금,5,3.52,0,33.5,8.19,9.28,1.33,0.007,0.046,0.003,0.055,0.224,0.011,0.025,0.189,3.62,8.4,1.8
가막만,2,31,34.7144444444444,127.715555555556,굴,2017,10,18,구름많음,3.1,20.2,0.03,31.44,8.11,8.43,1.69,0.02,0.028,0.004,0.052,0.332,0.016,0.039,0.221,3.27,1.8,1.5
가막만,2,31,34.7144444444444,127.715555555556,굴,2017,8,25,흐림,5.5,28.38,0.63,31.42,7.91,7.37,2.05,0.03,0.075,0.007,0.111,0.354,0.026,0.048,0.678,6.64,7.4,1.7
가막만,2,31,34.7144444444444,127.715555555556,굴,2017,6,7,구름많음,2.8,20.9,0.02,33.72,8.19,3.74,1.07,0.014,0.018,0.003,0.036,0.189,0.017,0.029,0.774,2.29,21.2,1.8
가막만,2,31,34.7144444444444,127.715555555556,굴,2017,4,5,비,5.2,12.14,0.12,33.65,6.51,8.1,1.31,0.004,0.014,0.001,0.019,0.163,0.004,0.016,0.191,2.33,7,3.4
가막만,2,31,34.7144444444444,127.715555555556,굴,2017,2,18,맑음,7.8,6.7,0.03,33.29,8.48,6.88,1.75,0.026,0.007,0,0.033,0.204,0.008,0.022,0.004,4.19,7.8,3.6
가막만,2,31,34.7144444444444,127.715555555556,굴,2016,12,16,맑음/강풍,8,10.54,0.13,32.44,8.3,6.2,1.2,0.037,0.076,0.014,0.127,0.29,0.009,0.035,0.328,1.54,8,1.2
가막만,2,31,34.7144444444444,127.715555555556,굴,2016,10,29,구름조금,3.7,19.13,0.06,30.05,8.17,5.6,1.61,0.041,0.052,0.015,0.108,0.311,0.012,0.034,0.487,3.54,27.6,1.3
가막만,2,31,34.7144444444444,127.715555555556,굴,2016,8,21,맑음,4.6,27.71,0.36,32.53,7.92,4.31,1.79,0.033,0.003,0.001,0.038,0.207,0.001,0.001,0.027,5.25,18,0.9
가막만,2,31,34.7144444444444,127.715555555556,굴,2016,6,25,구름조금,6,23.01,0.43,32.26,8.12,6.74,2.56,0.01,0.003,0.001,0.014,0.259,0.002,0.042,0.709,13.16,105.6,0.8
가막만,2,31,34.7144444444444,127.715555555556,굴,2016,4,9,구름조금,2.7,13.89,0.3,32.59,8.18,8.05,1.23,0.026,0.023,0.002,0.051,0.202,0.004,0.025,0.218,9.75,50.8,1.6
가막만,2,31,34.7144444444444,127.715555555556,굴,2016,2,4,구름많음,3.8,5.05,0.08,32.73,8.28,9.72,1.01,0.049,0.07,0.005,0.124,0.204,0.013,0.029,0.326,9.4,7.6,3.6
가막만,6,31,34.7144444444444,127.715555555556,패류,2015,12,11,비,4.1,11.36,0.18,31.85,8.15,6.28,1.5,0.06,0.17,0.047,0.277,0.305,0.022,0.041,0.76,11.32,5.2,1.9
가막만,6,31,34.7144444444444,127.715555555556,패류,2015,10,8,구름많음,4.3,22.41,0.05,31.2,8.23,6.62,1.89,0.093,0.064,0.005,0.162,0.284,0.023,0.052,0.497,18.89,6,1.9
가막만,2,31,34.7144444444444,127.715555555556,패류,2015,8,9,구름많음,4,27.22,0.86,32.07,7.94,4.05,1.79,0.037,0.008,0.002,0.047,0.215,0.009,0.029,0.407,42.08,8.2,2.2
가막만,2,31,34.7144444444444,127.715555555556,패류,2015,6,13,"흐림,안개",5,21.12,0.31,32.65,7.87,5.25,1.5,0.056,0.036,0.005,0.097,0.235,0.015,0.036,0.79,12.19,6.8,1.8
가막만,2,31,34.7144444444444,127.715555555556,패류,2015,4,10,대체로맑음,4.2,12.88,0.44,33.02,8.02,8.99,2.11,0.065,0.032,0.001,0.098,0.232,0.007,0.034,0.163,32.31,19.4,2
가막만,6,28,34.7141666666667,127.715555555556,패류,2014,12,9,흐림,4.7,8.59,1.2,32.37,8.03,9.25,1.36,0.03,0.066,0.022,0.118,0.224,0.017,0.032,0.513,22.75,4.4,1.7
가막만,6,28,34.7141666666667,127.715555555556,패류,2014,10,20,흐림,7.3,19.99,0.23,31.56,8,5.83,1.61,0.091,0.051,0.01,0.152,0.3,0.017,0.042,0.521,19.52,9.4,1.5
가막만,6,28,34.7141666666667,127.715555555556,패류,2014,8,20,비,8.8,24.83,0.19,30.7,7.88,4.88,2.08,0.104,0.062,0.015,0.181,0.349,0.011,0.043,0.652,16.63,26.2,3
가막만,6,28,34.7141666666667,127.715555555556,패류,2014,6,23,흐림,7,22.52,0.03,33.58,8.29,6.31,1.89,0.026,0.006,0.001,0.033,0.1,0.004,0.02,0.256,26,15.2,1.1
가막만,6,28,34.7141666666667,127.715555555556,패류,2014,4,4,맑음,7.6,12.63,0.02,33.42,8.1,7.18,1.17,0.051,0.047,0.003,0.101,0.284,0.011,0.042,0.197,0.72,8.6,1.8
가막만,6,28,34.7141666666667,127.715555555556,패류,2014,2,25,맑음,7.9,7.68,0.66,33.81,8.2,9.86,0.58,0.029,0.009,0.001,0.039,0.11,0.002,0.02,0.06,1.12,4,1.7
가막만,2,28,34.7141666666667,127.715555555556,패류,2013,12,6,-,9.5,10.75,0.53,32.8,8.06,8.64,0.78,0.039,0.064,0.014,0.116,0.185,0.016,0.036,0.407,1.57,18.4,1.2
가막만,2,28,34.7141666666667,127.715555555556,패류,2013,10,10,-,7,22.92,0.02,31.48,8,7.74,1.11,0.086,0.034,0.012,0.132,0.237,0.021,0.053,0.502,2.09,15.2,1
가막만,2,28,34.7141666666667,127.715555555556,패류,2013,8,13,-,7.4,22.83,2.25,32.73,7.9,4.77,0.92,0.008,0.004,0.002,0.014,0.106,0.006,0.033,0.717,2.59,8,1.7
가막만,2,28,34.7141666666667,127.715555555556,패류,2013,6,21,-,6.2,22.02,1.38,32.32,7.88,5.4,0.78,0.123,0.025,0.005,0.153,0.202,0.016,0.037,0.966,2.48,16,1
가막만,2,28,34.7141666666667,127.715555555556,패류,2013,4,11,-,5.1,11.34,0,33.35,8.27,9,1.03,0.015,0.012,0.001,0.028,0.074,0.005,0.018,0.171,4.15,11.4,2.1
가막만,2,28,34.7141666666667,127.715555555556,패류,2013,2,15,-,8.6,5.82,0.22,32.23,8.26,11.68,0.99,0.006,0.006,0.001,0.012,0.092,0.003,0.024,0.032,3.3,6.6,2
가막만,4,28,34.7141666666667,127.715555555556,패류,2012,12,12,-,4,6.37,1,32.37,8.24,9.28,0.64,0.023,0.04,0.004,0.067,0.074,0.012,0.023,0.145,3.69,5.8,3.1
가막만,4,30,34.7141666666667,127.715555555556,패류,2012,10,17,-,8.4,20.32,0.09,30.36,8.12,7.54,1.27,0.02,0.007,0.002,0.029,0.171,0.003,0.04,0.263,3.42,16.4,1.1
가막만,4,30,34.7141666666667,127.715555555556,패류,2012,8,3,-,4.5,26.71,1.18,31.73,7.9,4.08,0.73,0.02,0.006,0.005,0.031,0.183,0.009,0.046,0.637,2.43,7.8,1.5
가막만,4,30,34.7141666666667,127.715555555556,패류,2012,6,14,-,3.9,22.55,0.35,33.27,8.04,6.36,0.97,0.01,0.006,0.002,0.018,0.131,0.01,0.03,0.4,3.83,47.4,1.9
가막만,4,30,34.7141666666667,127.715555555556,패류,2012,4,8,-,1.7,10.66,0.51,33.66,8.21,9.35,0.63,0.01,0.012,0.001,0.023,0.097,0.002,0.034,0.136,1.58,20.2,1.7
가막만,4,30,34.7141666666667,127.715555555556,패류,2012,2,17,-,6.3,5.04,0.06,33.37,7.86,10.99,0.5,0.008,0.005,0.001,0.013,0.118,0.001,0.016,0.067,2.14,5.8,4.4
가막만,4,30,34.7141666666667,127.715555555556,패류,2011,12,8,-,3.6,11.61,0.35,32.15,8.12,8.21,0.64,0.022,0.119,0.024,0.166,0.251,0.021,0.04,0.804,2.91,6.6,3
가막만,4,30,34.7141666666667,127.715555555556,패류,2011,10,9,-,3.3,20.61,0.64,31.84,8.12,7.55,0.74,0.016,0.021,0.003,0.041,0.174,0.012,0.032,0.382,3.39,7.6,1.7
가막만,4,30,34.7141666666667,127.715555555556,패류,2011,8,6,-,8.7,24.75,0.21,29.17,8.05,5.68,1.28,0.027,0.032,0.005,0.065,0.293,0.009,0.035,0.699,3.66,10.2,1.4
가막만,4,30,34.7141666666667,127.715555555556,패류,2011,6,7,-,4,20.28,0,33.29,8.15,6.12,0.9,0.007,0.035,0.003,0.045,0.183,0.002,0.02,0.255,0.9,8.14,2
가막만,4,30,34.7141666666667,127.715555555556,패류,2011,4,7,-,4.6,11.29,0.19,33.95,8.3,8.21,0.25,0.011,0.001,0.001,0.012,0.097,0.009,0.015,0.094,1.36,7.8,1.6
가막만,4,30,34.7141666666667,127.715555555556,패류,2011,2,11,-,5.2,4.9,0.12,33.52,8.13,11.03,0.63,0.015,0.001,0.001,0.017,0.112,0.007,0.017,0.04,2.56,6.8,3.3
가막만,4,30,34.7141666666667,127.715555555556,패류,2010,12,4,-,5.8,11.07,0.17,32.38,8.07,8.31,0.53,0.008,0.062,0.009,5.581,0.177,0.013,0.026,0.249,1.98,13.4,1.8
